itemId,title,genres
7325,Rhapsody: Child of Blood,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy|Science Fiction Fantasy
7326,Doctors,Fiction|Romance|Medical|Drama|Health|Medicine
7327,Samarcande,
7328,Indulgence in Death,Mystery|Romance|Mystery|Crime|Romance|Romantic Suspense
7329,We Need New Names,Fiction|Cultural|Africa|Eastern Africa|Zimbabwe|Contemporary|Literary Fiction
7330,The Little Red Caboose (Little Golden Book),
7331,"Pretty in Plaid: A Life, a Witch, and a Wardrobe, or, the Wonder Years Before the Condescending, Egomanical, Self-Centered Smart-Ass Phase",
7332,Wicca: A Guide for the Solitary Practitioner,Religion|Wicca|Nonfiction|Spirituality|Religion|Religion|Paganism|Witchcraft
7333,All My Sons,
7334,Graffiti Moon,Young Adult|Contemporary|Romance|Realistic Fiction|Fiction
7335,Mufaro's Beautiful Daughters: An African Tale,
7336,Paladin of Souls,Fantasy|Fiction|Science Fiction Fantasy|Hugo Awards
7337,Mastery,Nonfiction|Self Help|Business|Psychology|Self Help|Personal Development
7338,"God Bless You, Dr. Kevorkian",
7339,A Homemade Life: Stories and Recipes from My Kitchen Table,
7340,The Three Pigs,Childrens|Picture Books|Childrens|Animals|Fiction
7341,Learned Optimism: How to Change Your Mind and Your Life,
7342,Desires of the Dead,Mystery|Romance|Fantasy|Young Adult|Fantasy|Supernatural
7343,The Littles,
7344,Amelia Bedelia and the Surprise Shower,
7345,"Homecoming (Tillerman Family, #1)",
7346,Spell of the Highlander ,
7347,The Hand of Chaos,
7348,One False Move,Mystery|Fiction|Thriller|Mystery|Crime
7349,The Guns of Avalon,Fantasy|Fiction|Science Fiction|Science Fiction Fantasy
7350,The Great Gilly Hopkins,Fiction|Childrens|Young Adult|Realistic Fiction|Childrens|Middle Grade
7351,Trojan Odyssey,Fiction|Adventure|Thriller|Action
7352,Follow the River,Historical|Historical Fiction|Fiction|Historical|Adventure
7353,Measure for Measure,
7354,The Mask,
7355,All Our Yesterdays,Young Adult|Science Fiction|Time Travel|Science Fiction|Science Fiction|Dystopia
7356,Coming Clean,Nonfiction|Autobiography|Memoir|Biography Memoir
7357,Forever Amber,Historical|Historical Fiction|Fiction|Romance|Historical|Classics|Romance|Historical Romance|European Literature|British Literature
7358,The Emerald Atlas,Childrens|Fantasy|Mystery
7359,Swing Time,
7360,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,
7361,Karin,
7362,Everything Leads to You,Young Adult|Lgbt|Contemporary|Romance
7363,Jeremy Fink and the Meaning of Life,Realistic Fiction|Young Adult|Fiction|Mystery|Childrens|Middle Grade
7364,"Thank You, Mr. Falker",Childrens|Picture Books|Childrens|Realistic Fiction
7365,The Peripheral,Science Fiction|Fiction|Science Fiction|Cyberpunk
7366,Too Much Happiness,
7367,Tempting the Best Man,
7368,Prince's Gambit,Fantasy|Romance|Romance|M M Romance|Lgbt
7369,The Siren,Erotica|Bdsm|Romance|Adult Fiction|Erotica|Dark|Contemporary|Adult
7370,Ironweed,Fiction|Historical|Historical Fiction|Literature
7371,Deception,
7372,Stupid white men and other sorry excuses for the state of the nation,
7373,A Court of Wings and Ruin,Fantasy|Romance|Young Adult|New Adult
7374,The Faceless Ones,Fantasy|Young Adult|Fantasy|Urban Fantasy|Fantasy|Magic|Mystery
7375,The Great Railway Bazaar: By Train Through Asia ,
7376,Black List,Thriller|Fiction|Action
7377,"Transmetropolitan, Vol. 2: Lust for Life",
7378,The Atrocity Archives,Science Fiction|Fantasy|Horror|Fiction|Fantasy|Urban Fantasy
7379,The Pleasure of My Company,Fiction|Humor|Contemporary|Humor|Comedy|Novels
7380,Dark Fire,Historical|Historical Fiction|Mystery|Historical|Fiction|Mystery|Crime|Mystery|Historical Mystery
7381,Beautiful Beginning ,
7382,Heft,Fiction|Contemporary|Audiobook
7383,Outcast of Redwall,Fantasy|Fiction|Young Adult|Childrens|Animals
7384,Mister Pip,Historical|Historical Fiction|War|Young Adult|Contemporary
7385,Giada's Family Dinners,
7386,Doubt: A Parable,
7387,Book of Shadows,Young Adult|Fantasy|Paranormal|Witches|Fantasy|Paranormal|Fantasy|Magic
7388,Secrets of a shoe addict,
7389,After We Fell,Romance|New Adult|Contemporary
7390,Elizabeth Street,
7391,The Assassin and the Pirate Lord,Fantasy|Young Adult|Short Stories|Novella
7392,Frygt og Bæven,
7393,Hawksong,Fantasy|Young Adult|Romance|Fantasy|Paranormal|Paranormal|Shapeshifters
7394,The Naked God ,
7395,"Come Back, Amelia Bedelia",
7396,Kon-Tiki Ekspedisjonen,
7397,How to Get Filthy Rich in Rising Asia,Fiction|Cultural|Asia|Contemporary|Cultural|Pakistan|Literary Fiction
7398,Über die spezielle und die allgemeine Relativitätstheorie,
7399,Getting Over It,
7400,The List,Young Adult|Contemporary|Realistic Fiction|Fiction|Young Adult|Teen
7401,The Brothers K,Fiction|Sports|Baseball|Historical|Historical Fiction|Sports and Games|Sports|Novels|Abandoned
7402,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,Nonfiction|Psychology|Self Help|Business|Self Help|Personal Development
7403,A Dog's Journey: Another Novel for Humans,
7404,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,
7405,Batman & Robin: Batman Reborn,
7406,めるぷり メルヘン☆プリンス 1,
7407,La tabla de Flandes,
7408,Prinsessen på ærten,
7409,The Short Stories of F. Scott Fitzgerald,
7410,Dark Angel,
7411,Star Wars: Specter of the Past,
7412,Binge,Nonfiction|Autobiography|Memoir|Humor|Biography|Lgbt
7413,Black Lies,Romance|Adult Fiction|Erotica|Romance|Contemporary Romance|Contemporary|Dark|Adult
7414,What The Dead Know,
7415,"Rome (Marked Men, #3)",
7416,"The Life and Opinions of Tristram Shandy, Gentleman",
7417,Giraffes Can't Dance,
7418,The Passion of Artemisia,Historical|Historical Fiction|Fiction|Art|Historical|Cultural|Italy|Art|Art History
7419,Heal Your Body,
7420,東京ミュウミュウ (Tokyo Mew Mew) 1,
7421,The Miseducation of Cameron Post,Young Adult|Lgbt|Fiction|Contemporary|Glbt|Queer
7422,Coraline,
7423,House of Many Ways,Fantasy|Young Adult|Fiction|Fantasy|Magic|Childrens
7424,The Cartel,Fiction|Mystery|Crime|Thriller|Mystery|Historical|Historical Fiction
7425,A Mother's Reckoning: Living in the Aftermath of Tragedy,
7426,Skin Tight,
7427,Moonraker,
7428,Two Treatises of Government,
7429,Civil Disobedience and Reading,
7430,Rose in Bloom,Classics|Fiction|Young Adult|Historical|Historical Fiction|Romance|Childrens
7431,Mosquitoland,Young Adult|Contemporary|Fiction|Realistic Fiction
7432,The Perfect Son,
7433,Looking for Alibrandi,Young Adult|Contemporary|Fiction|Romance
7434,Raid,Romance|Romance|Contemporary Romance|Contemporary|Adult Fiction|Erotica
7435,Fifth Grave Past the Light,
7436,The Seventh Scroll,Historical|Historical Fiction|Fiction|Adventure|Northern Africa|Egypt|Historical
7437,A Midsummer's Nightmare,
7438,The Troop,Horror|Fiction|Thriller|Science Fiction
7439,Revelation,Historical|Historical Fiction|Mystery|Fiction|Historical|Mystery|Crime|Mystery|Historical Mystery
7440,Cien sonetos de amor,
7441,Lucky Us,
7442,It's In His Kiss,
7443,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists",
7444,Phänomenologie des Geistes,
7445,Fire Inside ,
7446,The Neutronium Alchemist,Science Fiction|Space|Space Opera|Fiction
7447,The Darkest Seduction,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Paranormal|Demons|Fantasy
7448,King's Cage,Fantasy|Young Adult|Science Fiction|Dystopia
7449,Invisible,Fiction|Contemporary|Literature|American
7451,Ten Things We Did (and Probably Shouldn't Have) ,
7452,Rebel Heart,Young Adult|Science Fiction|Dystopia|Romance
7453,Sickened,
7454,The Last Time They Met,Fiction|Romance|Womens Fiction|Chick Lit
7455,News of the World,
7456,Blowback,
7457,Jaya: An Illustrated Retelling of the Mahabharata,Fantasy|Mythology|Cultural|India|Fiction|Asian Literature|Indian Literature|Religion
7458,Women of the Silk,Historical|Historical Fiction|Fiction|Cultural|China|Cultural|Asia|Literature|Asian Literature|Historical
7459,The Prisoner of Zenda,Classics|Fiction|Adventure|Historical|Historical Fiction|Romance
7460,Flutter,Paranormal|Vampires|Young Adult|Fantasy|Paranormal|Fantasy|Romance
7461,"Tall, Tatted and Tempting ",
7462,Leviathan,Fiction|Literature|American|Literature|Novels|The United States Of America
7463,Saving Faith,Fiction|Thriller|Mystery
7464,The Spine of the World (Paths of Darkness #2),
7465,The Haunted Mask,Horror|Childrens|Fiction|Young Adult
7466,Tyrannosaur Canyon,
7467,The Girl Before,Thriller|Mystery|Fiction|Suspense|Thriller|Mystery Thriller|Audiobook
7468,Wayside School Gets a Little Stranger,
7469,Summer of Night,Horror|Fiction|Thriller|Fantasy|Mystery
7470,Jim Butcher's the Dresden Files: Storm Front,
7471,Tourist Season,Fiction|Mystery|Humor|Mystery|Crime
7473,204 Rosewood Lane,
7474,Unseen,Mystery|Thriller|Mystery|Crime|Fiction|Thriller|Mystery Thriller
7475,The Chronicles of Vladimir Tod: Eleventh Grade Burns,
7476,Double Star,Science Fiction|Fiction|Hugo Awards
7477,A Perfect Evil,Mystery|Thriller|Mystery|Crime|Suspense|Fiction
7478,Help Thanks Wow: The Three Essential Prayers,
7479,The Long Patrol,
7480,The Better Angels of Our Nature. Why Violence has Declined,
7481,When We Were Very Young,
7482,My Sunshine Away,
7483,The Truth Seeker (O'Malley #3),
7486,Great House,Contemporary|Abandoned|Fiction|Literature|World War II|Holocaust
7487,The Kept Woman,Mystery|Thriller|Fiction|Mystery|Crime|Thriller|Mystery Thriller
7488,"Maid for Love (Gansett Island Series, #1)",
7489,And the Shofar Blew,
7490,Prentice Alvin (Tales of Alvin Maker #3),
7491,44 Scotland Street,
7492,Chill Factor,Romance|Mystery|Romance|Romantic Suspense|Suspense|Thriller|Fiction
7493,Odd and the Frost Giants,
7494,The Magpies,Thriller|Horror|Mystery|Fiction|Thriller|Psychological Thriller|Suspense
7495,موسم الهجرة إلى الشمال,
7496,The Golden Notebook,Fiction|Classics|Feminism|Literature|Novels
7497,The Winter Rose,Historical|Historical Fiction|Romance|Historical|Fiction|Romance|Historical Romance
7498,The Last Full Measure,Historical|Historical Fiction|Military History|Civil War|Fiction|War|Historical
7499,Oscar et la dame rose,Fiction|Cultural|France|Academic|School|Contemporary|European Literature|French Literature
7500,When Bad Things Happen to Good People,Nonfiction|Religion|Self Help|Spirituality|Philosophy
7501,Post Captain,Fiction|Historical|Historical Fiction|Historical|Adventure
7502,"Dragon Flight (Dragon Slippers, #2)",
7503,What Katy Did  ,
7504,Homer Price,Childrens|Fiction
7505,Shatterglass,Young Adult|Fantasy|Fiction|Fantasy|Magic
7506,The Belgariad: Part One - Pawn of Prophecy / Queen of Sorcery / Magician's Gambit,
7507,The Lucifer Effect: Understanding How Good People Turn Evil,Psychology|Nonfiction|Science|Sociology
7508,The Scent of Rain and Lightning,Mystery|Fiction|Suspense
7509,Pacific Vortex!,
7510,One More Chance,New Adult|Romance|Contemporary|Romance|Contemporary Romance
7511,Aurora,Science Fiction|Fiction|Space|Space Opera
7512,Purity in Death,Mystery|Romance|Mystery|Crime|Romance|Romantic Suspense
7513,The Hollow Hills,Fantasy|Fiction|Historical|Historical Fiction|Mythology|Arthurian|Historical
7514,"Among the Brave (Shadow Children, #5)",
7515,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",
7516,マース (Mars) #1,
7517,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher,
7518,The Art of Simple Food: Notes and Recipes from a Delicious Revolution,
7519,"Centaur Aisle (Xanth, #4)",
7520,The Year of Fog,Fiction|Mystery|Contemporary
7521,Crisis on Infinite Earths,
7522,The Areas of My Expertise,
7523,Hogwarts: An Incomplete and Unreliable Guide,Fantasy|Short Stories|Fiction|Young Adult
7524,Ronja Rövardotter,
7525,Spider Bones,
7526,No Talking,Realistic Fiction|Fiction|Childrens|Childrens|Middle Grade
7527,Blod på snø,
7528,Wait for Me,Romance|Romance|Romantic Suspense|Contemporary|Romance|Contemporary Romance|Suspense|Mystery
7529,The Garden of Evening Mists,Historical|Historical Fiction|Fiction|Cultural|Asia|War
7530,The Cellar ,
7531,紳士同盟† 1,
7532,Rusty Nailed ,
7533,Dark Guardian,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Paranormal|Vampires|Fantasy
7534,Prophet,Christian Fiction|Fiction|Christian|Thriller
7535,The Wicked Will Rise,Fantasy|Young Adult|Retellings
7536,Dark Fire,Romance|Paranormal Romance|Romance|Fantasy|Paranormal|Paranormal|Vampires|Fantasy
7537,Citizen: An American Lyric,Poetry|Nonfiction|Race|Writing|Essays|Cultural|African American|Politics
7538,"Carry On, Jeeves",
7539,The Magic Thief,
7540,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,
7541,"I, Elizabeth",
7542,The Woman who Stole my Life,
7543,Pyongyang,
7544,Night over Water,
7545,I Am Having So Much Fun Here Without You,
7546,All I Want Is Everything,
7547,Competitive Strategy: Techniques for Analyzing Industries and Competitors,
7548,Systematic Theology: An Introduction to Biblical Doctrine,Religion|Theology|Christian|Reference|Religion|Christianity|Nonfiction|Religion
7549,"""P"" is for Peril",
7550,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",
7551,The Darkness That Comes Before,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy|Fantasy|Dark Fantasy
7552,"The Dirty Life: On Farming, Food, and Love",Nonfiction|Autobiography|Memoir|Food and Drink|Food|Gardening
7553,Dust & Decay,
7554,Alienated,Young Adult|Science Fiction|Romance|Science Fiction|Aliens|Fantasy
7555,Bone Gap,Young Adult|Fantasy|Magical Realism|Mystery|Fiction|Romance
7556,"Big Cherry Holler (Big Stone Gap, Book 2)",
7557,"Yes, Chef",
7558,Teen Idol,Young Adult|Romance|Womens Fiction|Chick Lit|Contemporary
7559,The Thing Around Your Neck,Short Stories|Fiction|Cultural|Africa|Contemporary|Western Africa|Nigeria|Literature|African Literature
7560,Caraval,Fantasy|Young Adult|Romance
7561,Bright Shiny Morning,Fiction|Novels|Drama
7562,The Story of an Hour,
7563,Rabbit Is Rich,Fiction|Classics
7564,"Lots of Candles, Plenty of Cake",
7565,Scars,Young Adult|Mental Health|Mental Illness|Health|Mental Health|Sociology|Abuse|Contemporary|Realistic Fiction
7566,The Fixer Upper,
7568,Empire of Ivory,Fantasy|Fantasy|Dragons|Historical|Historical Fiction|Fiction|Science Fiction|Alternate History|Historical
7569,"An Army at Dawn: The War in Africa, 1942-1943",
7570,Daddy's Little Girl,
7571,Ricochet,Romance|Mystery|Romance|Romantic Suspense|Suspense|Fiction
7572,Can't Wait to Get to Heaven,Fiction|Humor|American|Southern
7573,Among Others,Fantasy|Fiction|Young Adult|Science Fiction|Magical Realism
7574,Seduction in Death,Mystery|Romance|Mystery|Crime|Romance|Romantic Suspense
7575,Double Indemnity,Mystery|Fiction|Mystery|Noir|Mystery|Crime|Classics|Thriller
7576,Upon the Midnight Clear,Romance|Paranormal Romance|Fantasy|Paranormal|Fantasy|Romance|Paranormal|Vampires
7577,Presentation Zen: Simple Ideas on Presentation Design and Delivery (Voices That Matter),
7578, ,
7579,"Goodbye, Columbus and Five Short Stories",Fiction|Short Stories|Classics|Literature|Literature|Jewish
7580,"Bone: Quest For The Spark, Book One ",
7581,The Personal MBA: Master the Art of Business,
7582,The Last Original Wife,
7583,No Mercy,Fantasy|Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Paranormal|Shapeshifters
7584,The Library at Mount Char,Fantasy|Horror|Fiction|Science Fiction
7585,Fire Star,Fantasy|Fantasy|Dragons|Young Adult|Fiction
7586,Texas,Historical|Historical Fiction|Fiction|Historical
7587,Your Best Life Now: 7 Steps to Living at Your Full Potential,
7588,Turtle in Paradise,Historical|Historical Fiction|Childrens|Middle Grade|Historical|Childrens|Fiction
7589,The Vor Game,Science Fiction|Space|Space Opera|Fiction
7590,Choosing to SEE,
7591,Broken Monsters,
7592,The Journals of Sylvia Plath,
7593,This is Water,
7594,QED: The Strange Theory of Light and Matter,Science|Science|Physics|Nonfiction|Science|Popular Science
7595,Defiance,
7596,Haunted,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Romance|Romance|Paranormal Romance
7597,The Sweet Potato Queens' Book of Love,
7598,Mastiff,Fantasy|Young Adult|Fiction|Fantasy|Magic
7599,The Madonnas of Leningrad,Historical|Historical Fiction|Fiction|Cultural|Russia|Art|War|World War II|Historical
7600,Divine Misdemeanors ,
7601,Sweetheart,Thriller|Mystery|Fiction|Mystery|Crime|Suspense
7603,All Tomorrow's Parties,Science Fiction|Science Fiction|Cyberpunk|Fiction
7604,The Quantum Thief,Science Fiction|Fiction
7605,Shock Wave,
7606,Logisch-Philosophische Abhandlung,
7607,Lord Edgware Dies,Mystery|Mystery|Crime|Fiction|Classics|Mystery|Detective
7608,Batman (Volume 2): Hush,
7609,Dog on It,Mystery|Fiction|Animals|Dogs|Animals|Humor
7610,Spring Fever,
7611,And to Think That I Saw It on Mulberry Street,Childrens|Childrens|Picture Books|Fiction
7612,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",History|Nonfiction|Biography|Politics|North American Hi...|American History|Politics|Presidents
7613,"Chasing the Prophecy (Beyonders, #3)",
7614,The Short Victorious War,
7615,Drinking: A Love Story,Autobiography|Memoir|Nonfiction|Psychology|Biography
7616,Cinq semaines en ballon,
7617,Dragon's Oath,
7618,Grave Witch,
7619,Sleeping Murder,Mystery|Fiction|Mystery|Crime|Classics
7620,Ethan Frome and Other Short Fiction,
7621,The Assassin and the Desert,Fantasy|Young Adult|Novella|Short Stories
7622,On the Genealogy of Morals / Ecce Homo,
7623,Adrift: Seventy-Six Days Lost at Sea,Nonfiction|Adventure|Adventure|Survival|Autobiography|Memoir|Travel|Biography
7624,Once and Always,Romance|Historical Romance|Romance|Historical|Historical|Historical Fiction|Historical|Regency|Fiction
7625,Bloodline,Thriller|Fiction|Adventure|Action|Mystery
7626,"Best Friends for Never (The Clique, #2)",
7627,Death of Kings,Historical|Historical Fiction|Fiction|Historical|Historical|Medieval
7628,Onward: How Starbucks Fought for Its Life without Losing Its Soul,
7629,Auschwitz: A New History,
7630,The Long Walk: The True Story of a Trek to Freedom,Nonfiction|History|Adventure|Biography|Autobiography|Memoir|Adventure|Survival
7631,Three Fates,
7632,Passenger,Fantasy|Young Adult|Science Fiction|Time Travel|Historical|Historical Fiction|Romance
7633,"Born in Death (In Death, #23)",
7634,"Close Your Eyes, Hold Hands",Fiction|Young Adult|Young Adult|Coming Of Age|Contemporary
7635,A Pocket Full of Rye,Mystery|Fiction|Mystery|Crime|Classics
7636,of course i love you,
7637,Virgin River,Romance|Romance|Contemporary Romance|Contemporary|Fiction|Womens Fiction|Chick Lit
7638,The Algebraist,Science Fiction|Fiction|Space|Space Opera
7640,Stone Mattress,
7641,The Whistling Season,Fiction|Historical|Historical Fiction|Westerns|Young Adult|Coming Of Age
7642,Rebel Spring,
7643,NYPD Red 2,
7644,Chesapeake,Fiction|Historical|Historical Fiction|Historical
7645,The List,Fiction|Mystery|Thriller|Thriller|Legal Thriller
7646,Ralph S. Mouse by Beverly Cleary: Teacher Guide ,
7647,Devil in a Blue Dress,
7648,Shakespeare's Romeo and Juliet,
7649,The Killer Inside Me,Fiction|Mystery|Crime|Mystery|Mystery|Noir|Thriller|Horror
7650,Lady Audley's Secret,Classics|Fiction|Mystery|Historical|Victorian|Gothic|Literature|19th Century
7651,Todos os Nomes,
7652,"Lucia, Lucia",Fiction|Historical|Historical Fiction|Womens Fiction|Chick Lit|Romance
7653,Tiger Lily,Fantasy|Young Adult|Retellings|Romance|Fantasy|Fairy Tales
7654,Return,
7655,The Ruby in the Smoke,Mystery|Young Adult|Historical|Historical Fiction|Fiction|Historical|Fantasy
7656,Georgiana: Duchess of Devonshire,History|Biography|Nonfiction|Historical
7657,Scarlet,Young Adult|Historical|Historical Fiction|Fantasy|Romance|Retellings|Historical
7658,Stealing Parker,Young Adult|Contemporary|Romance|Sports and Games|Sports|Womens Fiction|Chick Lit
7659,The Weekenders,
7660,"Fables, Volume 5: The Mean Seasons",
7662,The Illuminatus! Trilogy,
7663,Lockdown,Young Adult|Horror|Science Fiction|Dystopia|Science Fiction
7664,The Final Solution: A Story of Detection,
7665,Beachcombers,Fiction|Womens Fiction|Chick Lit|Romance|Audiobook
7666,International Flavor,
7667,Lost Souls,Horror|Paranormal|Vampires|Fiction|Fantasy|Fantasy|Paranormal|Lgbt
7668,The Secret Agent: A Simple Tale,
7669,The Way of Zen,Philosophy|Religion|Buddhism|Nonfiction|Religion|Buddhism|Zen|Spirituality
7670,Nexus,
7671,The wolf and the dove,
7672,The Traitor ,
7673,Nora Webster,
7674,Requiem (Providence #2),
7675,The Emperor's Tomb,Thriller|Fiction|Mystery|Historical|Historical Fiction|Adventure
7676,Fear Nothing,
7677,Baking: From My Home to Yours,
7678,Promises to Keep,
7679,For You,Romance|Romance|Contemporary Romance|Contemporary|Romance|Romantic Suspense|Suspense
7680,ラブ★コン 1,
7681,Elephants Can Remember,Mystery|Fiction|Mystery|Crime
7682,Friend-Zoned ,
7683,What to Expect the First Year,
7684,The Gift,Romance|Fiction|Womens Fiction|Chick Lit
7685,The Lions of Little Rock,Historical|Historical Fiction|Young Adult|Childrens|Middle Grade|Historical
7686,Self Matters: Creating Your Life from the Inside Out,
7687,Hollowland ,
7688,ヘタリア 1 Axis Powers,
7689,Finding Nemo,
7690,Calling Doctor Amelia Bedelia (I Can Read Book 2),
7691,Timeless,Science Fiction|Steampunk|Fantasy|Fantasy|Paranormal|Paranormal|Vampires|Romance|Fantasy|Urban Fantasy|Fiction
7692,"These High, Green Hills",Fiction|Christian Fiction|Christian|Adult Fiction
7693,How Google Works,
7694,Killing Sarai,Romance|New Adult|Dark|Contemporary|Suspense
7695,The Time of My Life,Womens Fiction|Chick Lit|Fiction|Romance|Contemporary
7696,Now We Are Six,
7697,The Secret Circle: The Captive Part II and The Power,
7698,Ladies' Night ,
7699,Family Pictures,
7700,"Taken by Midnight (Midnight Breed, #8)",
7702,The Law of Moses,Romance|New Adult|Fantasy|Paranormal|Contemporary|Young Adult|Romance|Contemporary Romance
7703,Good as Gone,
7704,Holding the Dream,Romance|Romance|Contemporary Romance|Fiction|Contemporary
7705,Fallen Crest Family ,
7706,Mr. Darcy's Diary,Romance|Historical|Historical Fiction|Fiction|Historical|Romance|Historical Romance
7708,A Grown-Up Kind of Pretty,
7709,Is It Just Me?,Nonfiction|Biography|Humor|Autobiography|Memoir|Biography|Autobiography
7710,Eventide,Fiction|Literary Fiction|Contemporary
7711,Fahrenheit 451: The Authorized Adaptation,
7713,オール・ユー・ニード・イズ・キル,
7714,The Bronze Bow,Historical|Historical Fiction|Young Adult|Fiction|Classics|Historical|Childrens
7715,Essays in Love,Philosophy|Fiction|Romance|Love
7716,A Civil Action,Nonfiction|Law|History
7717,Millions of Cats,
7718,Dark challenge,
7719,Mistress,
7720,Grandfather's Journey,
7721,Savannah Blues,Womens Fiction|Chick Lit|Mystery|Fiction|Romance|American|Southern
7722,Excavation,
7723,Discourse on Method,
7724,Scarecrow,Thriller|Fiction|Action|Adventure
7725,Endlessly,Fantasy|Paranormal|Young Adult|Fantasy|Paranormal|Vampires|Romance
7726,The House by the Lake,
7727,"Living Buddha, Living Christ",
7728,The Earthsea Trilogy,Fantasy|Fiction|Young Adult|Science Fiction Fantasy|Science Fiction
7729,Left Drowning,New Adult|Romance|Contemporary|Academic|College|Romance|Contemporary Romance|Sociology|Abuse
7730,A Sick Day for Amos McGee,
7731,Fourth of July Creek,Fiction|Literary Fiction|Contemporary
7732,Absolute Fear,Mystery|Romance|Romantic Suspense|Thriller|Suspense
7733,True Evil,Mystery|Thriller|Fiction|Suspense
7734,Tobacco Road,
7735,The Suspicions of Mr. Whicher: Murder and the Undoing of a Great Victorian Detective,
7736,Lord of Scoundrels,Romance|Historical Romance|Romance|Historical|Historical|Historical Fiction|Historical|Regency|Fiction
7737,Ozma of Oz,Fantasy|Classics|Childrens|Fiction|Young Adult
7738,The Johnstown Flood,
7739,The Christmas Sweater,Holiday|Christmas|Fiction|Inspirational|Holiday
7740,Tales From a Not-So-Happy-Heartbreaker,
7741,Deep Fathom,Thriller|Adventure|Fiction|Action|Science Fiction
7742,The Gate House,Mystery|Fiction|Suspense
7743,Stay with Me,
7744,Seven Years to Sin,Romance|Romance|Historical Romance|Historical|Adult|Adult Fiction|Erotica|Historical|Historical Fiction
7745,Perfect Scoundrels,Young Adult|Mystery|Contemporary|Romance
7746,When the Game Was Ours,
7747,The Two Swords (Hunter's Blades #3),
7748,Nemesis,Mystery|Fiction|Mystery|Crime|Classics
7749,All Families Are Psychotic,
7750,The Blessing Way,
7751,Another Piece of My Heart,
7753,The Pigeon Wants a Puppy!,
7754,The Road to Character,Nonfiction|Philosophy|Psychology|Self Help|Biography|History
7755,El general en su laberinto,
7757,Amy & Matthew,
7758,Die Again,
7759,Party Princess,Young Adult|Romance|Womens Fiction|Chick Lit|Contemporary|Fiction
7760,Damaged 2 ,
7761,Witness,
7762,The Scar of David,
7763,The Nanny,Womens Fiction|Chick Lit|Romance|Fiction|Contemporary
7764,Manwhore,Romance|New Adult|Contemporary|Romance|Contemporary Romance|Adult Fiction|Erotica|Adult
7765,Ex-Heroes,
7766,Absolution Gap,
7767,"The Faraway Tree Stories (The Enchanted Wood, The Faraway Tree, The Folk of the Faraway Tree)",
7768,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Nonfiction|Biography|Christian|Autobiography|Memoir
7769,Scoop,Fiction|Classics|Humor|Novels|European Literature|British Literature
7770,Tales of a Female Nomad: Living at Large in the World,Travel|Nonfiction|Autobiography|Memoir|Biography
7771,Birds of America: Stories,
7772,Big Rock,Romance|Romance|Contemporary Romance|Contemporary|Humor|Funny
7773,Three Dark Crowns,Fantasy|Young Adult|Did Not Finish
7774,"Lunch in Paris: A Love Story, with Recipes",Autobiography|Memoir|Food and Drink|Food|Cultural|France|Nonfiction|Travel
7775,Love and War ,
7776,Destined,Fantasy|Young Adult|Romance|Fantasy|Paranormal|Paranormal|Fairies
7777,The Pale King,
7778,論語 [Lún Yǔ],
7779,I'm with the Band: Confessions of a Groupie,
7780,Succubus Heat,Fantasy|Urban Fantasy|Fantasy|Paranormal|Fantasy|Romance|Romance|Paranormal Romance|Paranormal|Demons|Paranormal|Vampires
7781,"The Walking Dead, Vol. 9: Here We Remain",
7782,Under Locke,Romance|Contemporary|Romance|Contemporary Romance
7783,Il Gattopardo,
7784,Wolverine: Origin,
7785,Dawn ,
7786,On the Prowl,
7787,Silent Prey,
7788,Battleaxe (The Axis Trilogy #1),
7789,The Many Lives & Secret Sorrows of Josephine B.,Historical|Historical Fiction|Fiction|Cultural|France|Historical
7791,Come Home,
7792,A Tale Dark and Grimm,
7793,The Ambassador's Mission,Fantasy|Fantasy|Magic|Fiction
7794,Everyman,Fiction|Literature|Novels|Literature|American
7796,The Dirty Girls Social Club,
7798,The Dice Man,Fiction|Novels|Psychology|Thriller|Contemporary
7799,黒執事 II [Kuroshitsuji II],
7800,Imperial Bedrooms,Fiction|Contemporary|Literature|American
7801,Addicted to You,
7802,Just One Night,Young Adult|Romance|Contemporary
7803,Kindle User's Guide,
7804,The Fire ,
7805,"The Third Day, The Frost",
7806,Sadako and the Thousand Paper Cranes,
7807,デスノート #4 (Desu Nōto) Koigokoro (恋心),
7808,The Daughter of Time,Mystery|Historical|Historical Fiction|Fiction|Historical|Mystery|Crime
